player_id,name,draft_season,pick,round,draft_position,veteran_position,experience,target_season,rookie_forecast_year,rookie_information_through_season,veteran_feature_season,veteran_information_through_season,information_gap_seasons,appeared,points,games,label_source,rookie_p_appear,rookie_e_points,rookie_e_points_given_appear,rookie_e_games,veteran_p_appear,veteran_e_points,veteran_e_points_given_appear,veteran_e_games,veteran_games_t,thin_history,veteran_row_without_window_appearance,err_rookie,err_veteran,abs_err_rookie,abs_err_veteran,sq_err_rookie,sq_err_veteran,veteran_closer
00-0029708,Kendall Wright,2012,20,1,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,203.9,15.0,artifact,0.9598254206143708,115.22679452674218,120.0497424343972,11.618862838759668,0.9755578529174488,123.52936852230874,126.62433924640013,11.680613548616748,15,False,False,-88.67320547325782,-80.37063147769126,88.67320547325782,80.37063147769126,7862.9373689026015,6459.438404122858,True
00-0029677,Brandon Weeden,2012,22,1,QB,QB,1,2013,2012,2011,2012,2012,1,1.0,89.64,8.0,artifact,0.8167224077692703,55.796350761611095,68.31739919320782,7.466287962055276,0.8805763782949775,113.38029389000802,128.75691045624168,8.767398843178977,15,False,False,-33.843649238388906,23.74029389000802,33.843649238388906,23.74029389000802,1145.392593771102,563.601553983952,True
00-0029654,A.J. Jenkins,2012,30,1,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,11.8,6.0,artifact,0.9570683004073312,105.62939569493768,110.36766722916376,11.313716496981444,0.3539163258481813,4.57981100865572,12.940377920345815,2.620057645135127,1,True,True,93.82939569493769,-7.220188991344281,93.82939569493769,7.220188991344281,8803.95549647719,52.131129070729145,True
00-0029613,Doug Martin,2012,31,1,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,70.2,6.0,artifact,0.965955484689357,133.1151400645301,137.80670245620976,12.13505528334197,0.9850433623982484,218.14100481042271,221.45320006961208,13.2272650491923,16,False,False,62.91514006453009,147.94100481042273,62.91514006453009,147.94100481042273,3958.3148493394397,21886.54090431752,False
00-0029251,David Wilson,2012,32,1,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,19.4,5.0,artifact,0.9717985168866928,143.2093985570384,147.3653191155631,12.20031156484891,0.9654818928410596,83.78558110919589,86.78110043332413,11.30065935570813,16,False,False,123.8093985570384,64.3855811091959,123.8093985570384,64.3855811091959,15328.767171055584,4145.503054768844,True
00-0029640,Brian Quick,2012,33,2,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,60.2,13.0,artifact,0.9168530150226906,88.74719078864051,96.79543976462156,10.282136760790564,0.8838140468931254,48.969017417601094,55.40647106678385,9.445823571544592,14,False,False,28.547190788640506,-11.230982582398909,28.547190788640506,11.230982582398909,814.9421019230414,126.13496976614766,True
00-0029697,Coby Fleener,2012,34,2,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,137.3,15.0,artifact,0.9277327718803876,83.98616357846817,90.52840012134064,10.408093911114268,0.93104674537564,70.84409526214793,76.0908038334479,10.31102321110027,13,False,False,-53.313836421531846,-66.45590473785208,53.313836421531846,66.45590473785208,2842.3651539818557,4416.387274526471,False
00-0028995,Stephen Hill,2012,43,2,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,62.2,12.0,artifact,0.9349519193320311,94.57984368150122,101.16011500256934,10.324596928999007,0.9335918678719676,75.1542728648746,80.50013657057822,9.922981435737544,11,False,False,32.379843681501214,12.954272864874596,32.379843681501214,12.954272864874596,1048.454276838454,167.81318545762628,True
00-0029137,Alshon Jeffery,2012,45,2,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,274.6,15.0,artifact,0.9266507168142788,87.78337938213681,94.73189605240498,10.197078793072391,0.9362956989055016,87.58925010080529,93.54870496916114,9.957744103355274,10,False,False,-186.8166206178632,-187.01074989919474,186.8166206178632,187.01074989919474,34900.449739078635,34973.02057785916,False
00-0029626,Isaiah Pead,2012,50,2,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,22.9,8.0,artifact,0.9386737442746058,112.85866194323138,120.23204295593354,10.986351295485765,0.8062101681192171,25.067474428389268,31.092977265305905,7.42371679895587,10,False,False,89.95866194323139,2.1674744283892693,89.95866194323139,2.1674744283892693,8092.560858616588,4.69794539772139,True
00-0029209,Ryan Broyles,2012,54,2,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,16.5,6.0,artifact,0.8972271566227319,71.50272347364034,79.69299964435424,9.746444271651868,0.8786768141741614,75.55430298109728,85.98645345172584,8.85936330081166,8,False,False,55.002723473640344,59.05430298109728,55.002723473640344,59.05430298109728,3025.2995895177464,3487.410700583235,False
00-0029682,Brock Osweiler,2012,57,2,QB,QB,1,2013,2012,2011,2012,2012,1,1.0,0.7000000000000001,1.0,artifact,0.8077261618404139,65.99232852153976,81.70136320851046,6.148804233626618,0.6326059447437882,18.380161480808145,29.05467713910323,3.5655857744399135,5,False,False,65.29232852153976,17.680161480808145,65.29232852153976,17.680161480808145,4263.088163764674,312.58810998745207,True
00-0029260,LaMichael James,2012,61,2,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,7.300000000000001,9.0,artifact,0.930836800477822,105.3480290622974,113.17561683016784,10.765902293538568,0.7703398269630132,40.848963451058246,53.02719919350548,6.820458710929611,7,False,False,98.0480290622974,33.54896345105824,98.0480290622974,33.54896345105824,9613.416003001115,1125.5329486404416,True
00-0029262,Rueben Randle,2012,63,2,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,138.1,15.0,artifact,0.92232818866442,84.89101549276714,92.0399230296689,9.93848736700964,0.9434009996924952,74.67350063986083,79.15351018729142,10.346926479952293,13,False,False,-53.208984507232856,-63.42649936013916,53.208984507232856,63.42649936013916,2831.1960322909463,4022.9208210817333,False
00-0029689,Dwayne Allen,2012,64,3,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,9.0,1.0,artifact,0.8882754823483148,64.58831222364712,72.71202853972328,8.699248890550477,0.9742267990539066,103.45986399784388,106.19689798958112,12.656742352144729,16,False,False,55.58831222364712,94.45986399784388,55.58831222364712,94.45986399784388,3090.060455873676,8922.665906491164,False
00-0029683,Ronnie Hillman,2012,67,3,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,46.7,8.0,artifact,0.8912547747626871,102.11811655133792,114.57791805775037,9.7870941630872,0.9575229221429868,76.91472300642388,80.32676944619215,10.886765137278893,15,False,False,55.41811655133792,30.21472300642388,55.41811655133792,30.21472300642388,3071.1676420976737,912.9294863549205,True
00-0029673,DeVier Posey,2012,68,3,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,30.5,9.0,artifact,0.8820763532037224,69.61337385491944,78.91989576875291,8.981365245318138,0.8526686410368317,47.192284137438186,55.34656942473352,8.50423406842105,10,False,False,39.113373854919445,16.692284137438186,39.113373854919445,16.692284137438186,1529.856014314696,278.6323497249705,True
00-0029660,T.J. Graham,2012,69,3,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,55.3,15.0,artifact,0.8690642485329201,63.6404157015335,73.22866613022663,8.834038933544225,0.9296916270225608,70.22473864888613,75.53551802309819,10.40236825158173,15,False,False,8.340415701533502,14.924738648886134,8.340415701533502,14.924738648886134,69.56253407438658,222.7478237375555,False
00-0029263,Russell Wilson,2012,75,3,QB,QB,1,2013,2012,2011,2012,2012,1,1.0,259.4,15.0,artifact,0.7180485628563549,42.9795345404578,59.85602752199342,4.857422018406842,0.9713469469198728,209.41654887274203,215.59397446689763,12.847159758828552,18,False,False,-216.42046545954219,-49.98345112725795,216.42046545954219,49.98345112725795,46837.817869724895,2498.345386590984,True
00-0029632,Mohamed Sanu,2012,83,3,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,102.9,15.0,artifact,0.8641622576491135,59.4694104448462,68.8174123764999,8.672408365191542,0.9176728262836168,92.70511732273228,101.02197064957087,9.25641929879311,6,False,False,-43.43058955515381,-10.194882677267728,43.43058955515381,10.194882677267728,1886.216109108235,103.9356328032536,True
00-0029264,Bernard Pierce,2012,84,3,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,77.4,15.0,artifact,0.8778433446115386,88.84744172922284,101.21104440170863,9.495762907829857,0.9797145561063956,93.74930761570684,95.69043047424708,12.302634654644423,19,False,False,11.447441729222831,16.349307615706834,11.447441729222831,16.349307615706834,131.0439221439522,267.2998595130095,False
00-0029567,Nick Foles,2012,88,3,QB,QB,1,2013,2012,2011,2012,2012,1,1.0,243.72,12.0,artifact,0.6899648965866996,39.206227657426105,56.82351066174789,4.546474229638982,0.8619735491164744,91.56781232063244,106.23042019617624,7.844106113960985,7,False,False,-204.5137723425739,-152.15218767936756,204.5137723425739,152.15218767936756,41825.883077790146,23150.28821561749,True
00-0029608,T.Y. Hilton,2012,92,3,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,194.4,15.0,artifact,0.8678837631696873,62.22878487247377,71.70175029568665,8.653125824758911,0.987895563469092,154.5319347450452,156.4253757779731,12.437633841418902,16,False,False,-132.17121512752624,-39.868065254954814,132.17121512752624,39.868065254954814,17469.23010828682,1589.4626271733352,True
00-0029614,Chris Givens,2012,96,4,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,90.1,15.0,artifact,0.8213623469593451,53.168243484673795,64.73177603222352,7.7269988023323695,0.9696401036976154,112.78502711545308,116.31638036149684,11.456335325379126,15,False,False,-36.9317565153262,22.68502711545308,36.9317565153262,22.68502711545308,1363.9546393073392,514.6104552288416,True
00-0029615,Lamar Miller,2012,97,4,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,115.2,15.0,artifact,0.8228892430391684,74.18438383195956,90.15111627656614,8.380346328540561,0.8860353983216117,58.29305971284112,65.79089257975899,8.600206179068381,9,False,False,-41.01561616804044,-56.90694028715888,41.01561616804044,56.90694028715888,1682.2807696440202,3238.3998528462666,False
00-0029269,Travis Benjamin,2012,100,4,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,26.0,8.0,artifact,0.8185250371040907,52.18669281325399,63.75699025394318,7.676905789222163,0.9188243736230624,71.72158838341188,78.05799502314343,9.97906856768858,13,False,False,26.18669281325399,45.721588383411884,26.18669281325399,45.721588383411884,685.7428804957282,2090.4636443021445,False
00-0029604,Kirk Cousins,2012,102,4,QB,QB,1,2013,2012,2011,2012,2012,1,1.0,32.5,4.0,artifact,0.5930381491451883,25.338362183293217,42.72636122957049,3.4915843534762043,0.738583141850278,50.08148019623197,67.80750515205267,5.3606881355940805,4,True,False,-7.161637816706783,17.581480196231972,7.161637816706783,17.581480196231972,51.289056217684696,309.108445890497,False
00-0029271,Joe Adams,2012,104,4,WR,WR,1,2013,2012,2011,2012,2012,1,0.0,0.0,0.0,convention_zero,0.8156395224458213,51.23883479911125,62.82044137030496,7.627438963008726,0.6753014486651324,17.444068062828567,25.83152767895025,6.2276637411408355,9,False,False,51.23883479911125,17.444068062828567,51.23883479911125,17.444068062828567,2625.4181915706145,304.2955105805956,True
00-0029273,Robert Turbin,2012,106,4,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,39.1,15.0,artifact,0.8178476676721316,66.78534443479677,81.65988248751779,8.272937208673799,0.9545212778306688,79.71414534436524,83.51217222263583,11.182903436279688,17,False,False,27.685344434796768,40.614145344365234,27.685344434796768,40.614145344365234,766.4782964733324,1649.5088020532241,False
00-0029274,Devon Wylie,2012,107,4,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,0.0,2.0,artifact,0.7880138684874942,40.5481377936445,51.45612204956771,7.342612415681352,0.5695928505669268,18.822804078212688,33.04606801064653,4.869466840851468,5,False,False,40.5481377936445,18.822804078212688,40.5481377936445,18.822804078212688,1644.1514785323814,354.2979533667802,True
00-0029275,Ladarius Green,2012,110,4,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,63.4,13.0,artifact,0.80838531715654,42.057295010236224,52.02629750645511,6.863513287638651,0.6619535079928766,28.92480481705952,43.69612739837733,4.929081659227956,2,True,False,-21.342704989763774,-34.47519518294048,21.342704989763774,34.47519518294048,455.51105628008753,1188.5390829018427,False
00-0029276,Evan Rodriguez,2012,111,4,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,0.0,2.0,artifact,0.8061777341238621,37.43688360040778,46.437506291455,6.828877509010698,0.737483735353436,18.60476175201468,25.227351953868418,5.991914764485341,7,False,False,37.43688360040778,18.60476175201468,37.43688360040778,18.60476175201468,1401.520253710481,346.1371598492284,True
00-0029414,Orson Charles,2012,116,4,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,0.0,6.0,artifact,0.7953047209858288,44.47684258868571,55.92427834900055,6.69784922789458,0.9185154709540028,47.58098603308614,51.802051830076245,9.83049505095011,12,False,False,44.47684258868571,47.58098603308614,44.47684258868571,47.58098603308614,1978.1895266587273,2263.9502318807386,False
00-0029572,Jarius Wright,2012,118,4,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,82.3,14.0,artifact,0.8052470528027194,48.15754363151031,59.80468163639292,7.459031424115008,0.9103025740012516,84.00350336595052,92.28085887608952,9.319897133601382,8,False,False,-34.14245636848969,1.7035033659505245,34.14245636848969,1.7035033659505245,1165.7073268742222,2.9019237178047668,True
00-0029415,Keshawn Martin,2012,121,4,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,64.1,15.0,artifact,0.802974979358093,47.54027735529254,59.205178962483686,7.423866754305469,0.9353610623216018,50.74771012426871,54.25467465826615,10.753064520490785,18,False,False,-16.559722644707456,-13.352289875731287,16.559722644707456,13.352289875731287,274.2244140696369,178.28364492555625,True
00-0029587,Rhett Ellison,2012,128,4,RB,TE,1,2013,2012,2011,2012,2012,1,1.0,14.8,6.0,artifact,0.7976122523842667,55.53367815331933,69.62490607098246,7.958174381719526,0.9003723836008412,39.61646353354186,44.00008735841556,9.283355752306331,13,False,False,40.73367815331933,24.81646353354186,40.73367815331933,24.81646353354186,1659.2325358982046,615.856862311613,True
00-0029590,Taylor Thompson,2012,145,5,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,10.3,9.0,artifact,0.7234052810014446,27.8932122110871,38.55820926890828,5.472287162281431,0.8736735032480369,34.99705313437575,40.05735896106265,8.564142502574395,11,False,False,17.5932122110871,24.697053134375746,17.5932122110871,24.697053134375746,309.52111590434424,609.9444335221789,False
00-0029140,Chris Rainey,2012,159,5,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,0.0,2.0,artifact,0.7095719414581604,35.92746569306232,50.63259071269346,6.589651924123747,0.917246325697784,49.38127505760597,53.836438123684786,10.05383498613678,16,False,False,35.92746569306232,49.38127505760597,35.92746569306232,49.38127505760597,1290.7827911261697,2438.510326314937,False
00-0029293,Marvin Jones,2012,166,5,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,171.6,15.0,artifact,0.7125754891331203,32.5654333740856,45.70102939367574,6.050463729685988,0.8972203429328841,68.24481967054065,76.0624970310617,9.112570676659654,9,False,False,-139.0345666259144,-103.35518032945934,139.0345666259144,103.35518032945934,19330.610716855834,10682.29330093506,True
00-0029702,Juron Criner,2012,168,5,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,6.2,1.0,artifact,0.7109208494090768,32.28650641883114,45.415050698918094,6.030451469520856,0.8278479613323633,49.097755432931365,59.30769625126813,8.127025014042228,9,False,False,26.08650641883114,42.89775543293136,26.08650641883114,42.89775543293136,680.5058171397181,1840.2174211835923,False
00-0029547,Vick Ballard,2012,170,5,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,6.800000000000001,1.0,artifact,0.6998459997185034,41.25174504353614,58.944032058665314,6.476355665612654,0.973244930789382,117.64522036626414,120.87935589948994,11.997422049615,17,False,False,34.451745043536135,110.84522036626414,34.451745043536135,110.84522036626414,1186.9227365448166,12286.66287804566,False
00-0029141,Alfred Morris,2012,173,6,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,170.0,15.0,artifact,0.6403365413767115,30.113073012391336,47.02694765419571,5.572164578956104,0.976995201709696,178.24836411519112,182.44548571299512,12.69513663303111,17,False,False,-139.88692698760866,8.248364115191123,139.88692698760866,8.248364115191123,19568.352342036556,68.03551057677264,True
00-0029298,Cyrus Gray,2012,182,6,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,10.1,11.0,artifact,0.6258853619033076,31.650958013118338,50.569896565192494,5.428622476081701,0.6418110086567235,16.750300502831635,26.098493601549663,5.0635520801557306,5,False,False,21.55095801311834,6.6503005028316355,21.55095801311834,6.6503005028316355,464.44379128318957,44.2264967779627,True
00-0029531,Ryan Lindley,2012,185,6,QB,QB,1,2013,2012,2011,2012,2012,1,0.0,0.0,0.0,convention_zero,0.3390594476246737,8.431215947953046,24.86648287496206,1.4157026694273085,0.6830705990036231,29.232601475972125,42.79587134713885,4.31528473441748,6,False,False,8.431215947953046,29.232601475972125,8.431215947953046,29.232601475972125,71.08540236101777,854.5449890530076,False
00-0029634,James Hanna,2012,186,6,TE,TE,1,2013,2012,2011,2012,2012,1,1.0,19.3,10.0,artifact,0.6293644859215421,12.89471219220666,20.488464920809243,4.198317482829584,0.8359627641856434,33.87663165822817,40.52409163370958,7.719255385228758,9,False,False,-6.405287807793341,14.57663165822817,6.405287807793341,14.57663165822817,41.02771190066603,212.47819049965972,False
00-0029588,Dan Herron,2012,191,6,RB,RB,1,2013,2012,2011,2012,2012,1,1.0,10.0,4.0,artifact,0.6250127235174013,27.19710118398636,43.514476042869155,5.395794399370368,0.4791103979281145,5.051089043832215,10.542641248604417,3.2843547813874516,2,True,False,17.19710118398636,-4.948910956167785,17.19710118398636,4.948910956167785,295.740289132265,24.491719652077535,True
00-0029424,Marvin McNutt,2012,194,6,WR,WR,1,2013,2012,2011,2012,2012,1,0.0,0.0,0.0,artifact,0.6338194332331434,19.447284571411785,30.68268903054968,4.970375133252096,0.4290447040764118,6.6363249412268095,15.467677093259018,3.366041468322196,3,True,False,19.447284571411785,6.6363249412268095,19.447284571411785,6.6363249412268095,378.19687720147084,44.04080872554901,True
00-0029548,LaVon Brazill,2012,206,6,WR,WR,1,2013,2012,2011,2012,2012,1,1.0,38.0,8.0,artifact,0.6259346775974619,18.308290649584336,29.249522841356914,4.882233563445275,0.8710744590708389,48.15365387412656,55.280755132565005,9.14141364125705,13,False,False,-19.691709350415664,10.153653874126562,19.691709350415664,10.153653874126562,387.7634171412477,103.09668699556534,True
